x,y,z,radii
44.61958658759056,47.84864851076911,5.723925783736201,65.67468308208528
48.696267206473934,54.08268378497636,6.367025056257588,73.05341972349457
48.458409135756455,55.74502293396417,6.462164629306702,74.14502390297557
42.806015811589624,51.01422312810649,5.826249693972549,66.8487182863128
49.46313275021273,61.08188198655347,6.876407374791021,78.89792637876164
45.70253858309913,58.49658182941905,6.49456589477571,74.51678673176379
41.370650524781546,54.90070754597904,6.014244883176913,69.00572117880913
44.75865726433122,61.605006643191246,6.662084647409197,76.43884886275272
43.01034264995325,61.425135124826085,6.560446276655336,75.27267934196584
35.64436761942578,52.84494817988003,5.5767483204718795,63.98601107236534
30.83303268497497,47.47870675974282,4.952896595054306,56.82811526710774
22.901582981169074,36.65019401446375,3.7810078305980936,43.38219962791481
19.030169779918506,31.67152111036523,3.2326233764508716,37.09019365264639
22.373630136277725,38.752264145787215,3.914877997692549,44.9181875373065
21.923117310933012,39.550350573340786,3.9562421077391328,45.392787474643335
18.309780201455272,34.435688199551215,3.4121304169584237,39.14980596100889
20.820387865698823,40.86231195391247,4.012304022895572,46.03602581315139
20.033347489224788,41.074449316850526,3.9981892298810653,45.874076725580956
16.482462613230414,35.34675514111268,3.4121304169584237,39.14980596100889
18.58766610672682,41.748581616761435,3.9981892298810653,45.874076725580956
17.66888281332183,41.62527937722688,3.9562421077391328,45.392787474643335
14.609967740664628,36.16093908375518,3.4121304169584237,39.14980596100889
16.205418106942986,42.216557499188085,3.9562421077391328,45.392787474643335
15.740774740378022,43.2474231639103,4.026486076251349,46.198746626590356
13.04716688031912,37.891723976674506,3.5061143958078116,40.22815118401387
14.373597370337867,44.23738399667436,4.069442285962979,46.69161385894247
13.647674248148562,44.63953105077529,4.083899915486015,46.85749655430191
11.313174690745033,39.453728822199636,3.590857744933967,41.20047207136506
13.322576052294403,49.720530714863116,4.503433559443132,51.67110528197683
16.03897544493918,64.32881690801166,5.800337015897489,66.55140364865221
16.954357758548518,73.43739159513525,6.593941537915013,75.65699436474817
18.02257903143026,84.7895679617218,7.583851329131175,87.01493544824334
16.438398272180624,84.5682278472662,7.537241588122355,86.4801486454532
12.161422983136077,68.97085706494057,6.1272548762868855,70.30236543364808
26.051189536511842,147.74363759783466,26.453071126653594,152.33716519267176
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
87.8696835459383,152.19475634656416,30.987591990927186,178.45043010104948
32.735393556103155,54.480843842091815,11.207196883568367,64.5396746118728
21.72320237116812,34.76439083592677,7.228245779986177,41.62580844269191
24.00845947505262,36.96978558079577,7.772742860013268,44.761442155309815
24.05662565286823,35.66541422706475,7.585633045548771,43.68391967866519
22.416412197841634,32.01395439865715,6.891179676604951,39.68472211567187
23.049892263599045,31.725454980426097,6.914630628523294,39.81977076538084
32.15569174275839,42.67204421284969,9.421360084858176,54.255450367748836
46.107121312833165,59.014424108871964,13.205194438957562,76.04568395924123
86.8779929924179,107.28538651180898,24.342027387367917,140.18014881824826
85.72038136224062,102.157572446996,23.514479437699382,135.41449011231106
69.0892893376791,79.4781357314174,18.568917200867872,106.93413228029596
84.02364675244144,93.31771362484871,22.141620483620382,127.50851049004147
67.67774594473862,72.57549711613753,17.497714514294056,100.76532186739051
58.09711732194834,60.16132613072469,14.74694572308372,84.92427574661573
68.54202750003854,68.54202750003853,17.091914661655498,98.42841365395154
83.79611980945657,80.9209722723809,20.540385495325364,118.28736570287128
100.96374226529299,94.15021281530035,24.342027387367917,140.18014881824826
92.05870167829995,82.89002730394961,21.842893011396885,125.78820754049669
74.3009352086496,64.58881758422183,17.359339158367774,99.96844995208774
93.65989223776913,78.58998103281587,21.558495933376342,124.1504300420997
103.72519533413248,87.03577314866187,36.281292259468266,140.18014881824826
77.9542846748206,67.76462582377226,27.676590005652837,106.93413228029596
90.29364077783455,81.30075933073856,32.55638376078905,125.78820754049669
91.35604087873975,85.19088632923372,33.47050452191394,129.32009894656687
79.53607691598945,76.80709666996306,29.626648725325545,114.4685806007442
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
63.617289142227484,70.65415748086517,25.47514803287165,98.42841365395154
55.83588788870687,64.23184141630259,22.80462642435516,88.11031048863512
58.895470081771755,70.18888805747629,24.550867827022707,94.85726916772245
83.71329983871598,103.37731593499655,35.64307053535791,137.71424943338053
nan,nan,nan,nan
nan,nan,nan,nan
51.332305675299935,70.65285746758265,23.400467768932973,90.41246466102918
59.78780349155172,85.38583238394882,27.930180961944465,107.91393249627765
52.762753076281996,78.22399830217118,25.28239716470594,97.68368148754794
30.251099081656147,46.582607592725786,14.88280686466036,57.50275007299071
19.43851288912641,31.108123369678502,9.828919577475936,37.976029057608976
17.31039158763207,28.809329550749048,9.005752530786273,34.795555818618396
21.31873546178665,36.92513297293483,11.42467590127694,44.14155804010294
20.815540204669247,37.55222858099562,11.50453075791833,44.45009351364106
17.874257293595623,33.61658874047498,10.201667548731429,39.41621662613912
25.41669758536276,49.88307769628034,15.001158826387595,57.96002693868795
33.22923173603584,68.13002148112295,20.310975925296194,78.4755848135164
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
33.45416343930441,189.72798890384647,51.62171119477008,199.45097616105576
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
88.03093025621372,152.47404384131454,64.0812766160517,187.36111853807984
29.085648939806003,48.406648761369205,20.554423010870597,60.09711244199684
21.379745991695362,34.214745732637084,14.684484377840567,42.934560038056354
23.15038232500863,35.648462641193156,15.470889041129892,45.23385345289045
22.099410773871096,32.76372384047121,14.38417345174997,42.056509630935615
22.130672357774774,31.605875615618853,14.043300059136337,41.059862505713355
21.845060192307933,30.067145900297177,13.526966940295633,39.550205460896976
27.862469712032738,36.97474614890856,16.850874833946076,49.26866198608896
33.00615868690716,42.245956622143716,19.512767634431828,57.05151586891164
40.62052275988874,50.16216805315395,23.49305917176531,68.68910977969917
53.22063412014232,63.425881912821595,30.135501021792166,88.11031048863512
69.83950304232292,80.34115787590387,38.745751769414696,113.28499951104138
82.51643400976747,91.64378429032497,44.88440004377795,131.2332063466782
74.14510295753085,79.51088841321463,39.56990525706124,115.6946631046321
91.50474316168656,94.75593539954676,47.944434590230856,140.18014881824826
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
128.4568836962762,107.78812373172812,61.03364167968819,178.45043010104948
97.32315845035582,81.66382636070155,59.24269082412064,140.18014881824826
78.29641406556094,68.06203436575998,48.376512557411665,114.4685806007442
81.55845471506008,73.43556247212231,51.176205117877174,121.09321756965797
86.9855102114457,81.11530054755472,55.46154954889167,131.2332063466782
72.38801563955735,69.90429413367944,46.925091640248695,111.03422612873253
114.36109701085795,114.36109701085793,75.41641057618571,178.45043010104948
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
52.67099426819983,62.77084664463618,38.20995865473657,90.41246466102918
150.66150854811968,186.05146850535434,111.63568863226196,264.15254317797763
83.06563884760355,106.31916936576249,62.91467807643186,148.86881086798286
61.78899670896418,81.99676811575146,47.876309574652296,113.28499951104138
88.1870365805781,121.3790427694377,69.96141932301617,165.54282116171666
65.38933811898815,93.38565289681908,53.16039361824305,125.78820754049669
41.32856201953295,61.272112934917615,34.463643673994156,81.54792822260856
36.59876962886321,56.35716307020769,31.335041118598145,74.14502390297557
28.980948032510153,46.379211820770294,25.502069693024623,60.34303768130022
21.641109364579187,36.01685429077278,19.593532049908124,46.36224655604182
23.156845603732894,40.10883312869338,21.596428887467127,51.101504223965065
22.045257253446636,39.77069686246147,21.203936254515494,50.17278753449922
19.313983458149167,36.3243198410024,19.18382093809876,45.392787474643335
24.134983687745287,47.36757253576433,24.78978685566807,58.657632903894786
29.16709359381491,59.801404043101584,31.025853796585626,73.41342437213886
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
53.03062152123146,131.2553941556952,66.01214545258752,156.1980430772056
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
